
SQL*Plus: Release 10.2.0.3.0 - Production on Tue Aug 5 11:48:36 2014

Copyright (c) 1982, 2006, Oracle.  All Rights Reserved.


Connected to:
Oracle8i Release 8.1.7.4.0 - Production
JServer Release 8.1.7.4.0 - Production

SQL> SQL> 
/1f56ed7c_FSContext	       SYNONYM		  PUBLIC
/1f5c9a45_ObjectOutputStreamSt SYNONYM		  PUBLIC
/1f75ede1_OracleDBMSOutputStre SYNONYM		  PUBLIC
/1f78d396_IntArgbToArgbPremul  SYNONYM		  PUBLIC
/1f7d610d_LocaleElements_ru    SYNONYM		  PUBLIC
/1f86e5c_BasicComboBoxUIKeyHan SYNONYM		  PUBLIC
/1f9add43_ReflectPermission    SYNONYM		  PUBLIC
/1fa0ba69_Generic	       SYNONYM		  PUBLIC
/1fa52d44_UnicastServerRef2    SYNONYM		  PUBLIC
/1faa6324_StyleConstants       SYNONYM		  PUBLIC
/1fc4552a_InvalidAttributeValu SYNONYM		  PUBLIC
/1fc95df7_OraclePooledConnecti SYNONYM		  PUBLIC
/1fd492f4_OraCachedStatement   SYNONYM		  PUBLIC
/1fd5b1e2_DerInputStream       SYNONYM		  PUBLIC
/1fd8e120_DefaultExpressionMet SYNONYM		  PUBLIC
/1fdd990_CIntypeParserTokenMan SYNONYM		  PUBLIC
/1fe1c71a_OraRTStatement       SYNONYM		  PUBLIC
/2000392_drawGlyphVector555    SYNONYM		  PUBLIC
/20046d26_LightweightDispatche SYNONYM		  PUBLIC
/2009afff_HTMLDocumentHTMLRead SYNONYM		  PUBLIC
/200d1e6d_LocaleElements_ar_MA SYNONYM		  PUBLIC
/20193cf_BasicTreeUI1	       SYNONYM		  PUBLIC
/202ee343_ByteCodeOptimizerBCO SYNONYM		  PUBLIC
/2037b0d4_OStream	       SYNONYM		  PUBLIC
/20437f5d__tie_SequenceDef     SYNONYM		  PUBLIC
/205b59b2__PublishingContextIm SYNONYM		  PUBLIC
/20691333_ClientDataSupport    SYNONYM		  PUBLIC
/20738a1d_JspReqResourceProvid SYNONYM		  PUBLIC
/2082d1b7_CharBasedLigaturizer SYNONYM		  PUBLIC
/2082e3e3_CGIGethostnameComman SYNONYM		  PUBLIC
/20836991_SymbolicLinkFactory  SYNONYM		  PUBLIC
/209e3507_paintXRGB_ONTO_Gray1 SYNONYM		  PUBLIC
/20a12bb2_HttpRequest	       SYNONYM		  PUBLIC
/20a5dea1_OpenJspTagHandler    SYNONYM		  PUBLIC
/20ca7c21_SimpleErrorReporter  SYNONYM		  PUBLIC
/20e27bb_BasicComboBoxUI       SYNONYM		  PUBLIC
/20eb6680_BeanContextEvent     SYNONYM		  PUBLIC
/20f8dcad_ColorFillAlphaToInde SYNONYM		  PUBLIC
/212e6e44_DSUser1DSAMessageHan SYNONYM		  PUBLIC
/213476bc_DragSourceDropEvent  SYNONYM		  PUBLIC
/213baaea_HTMLBaseFontElement  SYNONYM		  PUBLIC
/213f156_AdapterHelper	       SYNONYM		  PUBLIC
/21643dd4_JTextComponentFocusA SYNONYM		  PUBLIC
/216a703c_ASTLocalVariableDecl SYNONYM		  PUBLIC
/2174829e_DefinitionNotFound   SYNONYM		  PUBLIC
/2174ece1_LocalStrings_ko      SYNONYM		  PUBLIC
/218e6627_ObjectDoesNotExistEx SYNONYM		  PUBLIC
/2191e31f_BiDirectionalCursor  SYNONYM		  PUBLIC
/21a66955_BatchEnvironment     SYNONYM		  PUBLIC
/21aa70b_BindingTypeHelper     SYNONYM		  PUBLIC
/21d1cd2c_BasicBordersSplitPan SYNONYM		  PUBLIC
/21d45e6a_HttpReceiveSocket    SYNONYM		  PUBLIC
/21f21168_TranslationUnit      SYNONYM		  PUBLIC
/21fb8a53_AQjmsStreamMessage_C SYNONYM		  PUBLIC
/220d196_LUTcopyTo24BitBgr     SYNONYM		  PUBLIC
/2214b8a8_BasicListUIHomeActio SYNONYM		  PUBLIC
/22251aba_JInternalFrameJDeskt SYNONYM		  PUBLIC
/22281e16_LocaleElements_ar_JO SYNONYM		  PUBLIC
/222e8b5f_MemStatLeaf	       SYNONYM		  PUBLIC
/22632f71_AdapterManager       SYNONYM		  PUBLIC
/2276eddf_CollationElementIter SYNONYM		  PUBLIC
/228f9a03_Process	       SYNONYM		  PUBLIC
/22900c04_DrawPolygonsByteInde SYNONYM		  PUBLIC
/2293736_XSLTransformerErrorLi SYNONYM		  PUBLIC
/22978a9d_IntArgbToIndex8Gray  SYNONYM		  PUBLIC
/2298e6c8_JWalletPvtKey        SYNONYM		  PUBLIC
/22a1bce2_XMLNodeCover	       SYNONYM		  PUBLIC
/22acaeef_NoSuchAlgorithmExcep SYNONYM		  PUBLIC
/22b9029e_ResponseHandler      SYNONYM		  PUBLIC
/22c2ebc9_LocalStrings_fr      SYNONYM		  PUBLIC
/22cd686a_PolicyTableProxyType SYNONYM		  PUBLIC
/22d3e44e_JavaStructHelper     SYNONYM		  PUBLIC
/22e74cf1_DateFormatZoneData_e SYNONYM		  PUBLIC
/22f56236_MessageEncoderDefaul SYNONYM		  PUBLIC
/22f809c4_FSContextFileBinding SYNONYM		  PUBLIC
/22fb2206_Executioner	       SYNONYM		  PUBLIC
/22fc8c33_OcmpSqlBuilder       SYNONYM		  PUBLIC
/23020470_SqlTypeWithMethodsre SYNONYM		  PUBLIC
/231a70b9_ImageGraphicAttribut SYNONYM		  PUBLIC
/2323a41c_OracleXAResource     SYNONYM		  PUBLIC
/232a1dba_ManifestDigester     SYNONYM		  PUBLIC
/233ab245_ShortCompositing     SYNONYM		  PUBLIC
/233c9dfb_RMISocketInfo        SYNONYM		  PUBLIC
/2342c2e_ldapURLContextFactory SYNONYM		  PUBLIC
/234e5710_BatchEnvironment     SYNONYM		  PUBLIC
/23734651__VersionImplBase     SYNONYM		  PUBLIC
/237bb3c5_NoBodyOutputStream   SYNONYM		  PUBLIC
/23888743_LdapSearchEnumeratio SYNONYM		  PUBLIC
/239188f3_RemoteClassMethod    SYNONYM		  PUBLIC
/239c65b5__tie_LogoutServer    SYNONYM		  PUBLIC
/23a7898e_JmlForeach	       SYNONYM		  PUBLIC
/23b36a9e_SSIncludeServletRun  SYNONYM		  PUBLIC
/23ba85fa_TypeTypeError        SYNONYM		  PUBLIC
/23c886b7_XMLDocument	       SYNONYM		  PUBLIC
/23cd5263_VirtualListViewContr SYNONYM		  PUBLIC
/23ec888a_InvalidURLHelper     SYNONYM		  PUBLIC
/240e4393_PropertyListImplEntr SYNONYM		  PUBLIC
/242b845f_BasicLookAndFeel     SYNONYM		  PUBLIC
/24323f4_DigExceptionHandlers  SYNONYM		  PUBLIC
/243e0695_SearchControls       SYNONYM		  PUBLIC
/24424232_RSAPrivateKeySpec    SYNONYM		  PUBLIC
/245268b1_TAreaDiscretiser     SYNONYM		  PUBLIC
/24771293_ExceptionListImpl    SYNONYM		  PUBLIC
/24866242_CertificatePolicySet SYNONYM		  PUBLIC
/2487e6e7_BasicSplitPaneUIBasi SYNONYM		  PUBLIC
/248f69cb_PerMethodServerInter SYNONYM		  PUBLIC
/2499cd6c_RTCallableStatement  SYNONYM		  PUBLIC
/24a09b03__st_LogoutServer     SYNONYM		  PUBLIC
/24a137b6_PolicyTableJdbcStrin SYNONYM		  PUBLIC
/24a54224_Resource	       SYNONYM		  PUBLIC
/24a659ac_TextAreaDocument     SYNONYM		  PUBLIC
/24a8d1e2_UnionDefImpl	       SYNONYM		  PUBLIC
/24a98378_DefaultEditorKitPage SYNONYM		  PUBLIC
/24b9d4f7_ComponentNativeInLig SYNONYM		  PUBLIC
/24bd4608_TreeExpansionListene SYNONYM		  PUBLIC
/24c851ce_JspDirectiveTaglib   SYNONYM		  PUBLIC
/24f0d03d_ctxAttribsHelper     SYNONYM		  PUBLIC
/24fa138e__AliasDefImplBase    SYNONYM		  PUBLIC
/24fe1733_LocaleElements_ar_SA SYNONYM		  PUBLIC
/2501e137__SynchronizationImpl SYNONYM		  PUBLIC
/2511e512_ExecutableInputMetho SYNONYM		  PUBLIC
/2517200c_BeanContextServicesS SYNONYM		  PUBLIC
/251c5ae6_VariableHeightLayout SYNONYM		  PUBLIC
/251de4ce_CertParseError       SYNONYM		  PUBLIC
/2522a21c_ComponentBodyHelper  SYNONYM		  PUBLIC
/25238a0e_GlyphJustificationIn SYNONYM		  PUBLIC
/25475636_PmException	       SYNONYM		  PUBLIC
/2552e92__ExceptionDefImplBase SYNONYM		  PUBLIC
/25576884_Skeleton	       SYNONYM		  PUBLIC
/256e9124_XSLApplyImport       SYNONYM		  PUBLIC
/25795d0f_RootClassResolverJSC SYNONYM		  PUBLIC
/257b0860_SyntheticImage       SYNONYM		  PUBLIC
/2583e89b_LastOwnerException   SYNONYM		  PUBLIC
/258dd06a_BinaryBatchClassEnvi SYNONYM		  PUBLIC
/258eeeb1_LocalStrings_fr      SYNONYM		  PUBLIC
/25996b3c_OraTypeCustomizerFac SYNONYM		  PUBLIC
/259d7f61_LoginServerHelper    SYNONYM		  PUBLIC
/259fe1cd_ProcessImpl	       SYNONYM		  PUBLIC
/25a556cb_Walker	       SYNONYM		  PUBLIC
/25ada9a0__st_EnumDef	       SYNONYM		  PUBLIC
/25bf04f7_ExceptionDefImpl     SYNONYM		  PUBLIC
/25c2ac1d_TransIdentity        SYNONYM		  PUBLIC
/25ce416e_OracleClassLoader    SYNONYM		  PUBLIC
/25dcc5f0_ColumnDelineatorHold SYNONYM		  PUBLIC
/25f33bbf_Reifier	       SYNONYM		  PUBLIC
/25f8f3a5_BasicSplitPaneUI     SYNONYM		  PUBLIC
/25fc9bb3_DivRemExpression     SYNONYM		  PUBLIC
/25fcc0bd_MetalComboBoxEditor  SYNONYM		  PUBLIC
/2605411b_SubtractExpression   SYNONYM		  PUBLIC
/2608a4ba_UnionMemberSeqHolder SYNONYM		  PUBLIC
/260f4da3_UnsupportedClassVers SYNONYM		  PUBLIC
/2619b921_AQjmsConnectionMetaD SYNONYM		  PUBLIC
/261cb39f_RepAPIError	       SYNONYM		  PUBLIC
/261e9c38_ConstantDefHelper    SYNONYM		  PUBLIC
/262cffa1_TreeCellEditor       SYNONYM		  PUBLIC
/2631750__tie_DebugAgent       SYNONYM		  PUBLIC
/26358f67_BasicTextPaneUI      SYNONYM		  PUBLIC
/2641de84_OraEntryInfo	       SYNONYM		  PUBLIC
/264ae33f_AdditionAssignmentNo SYNONYM		  PUBLIC
/26511d3a_SQLOperationImplProf SYNONYM		  PUBLIC
/265b9476_StringsHelper        SYNONYM		  PUBLIC
/265dbc0e_UserSaveNoButtonList SYNONYM		  PUBLIC
/265f361e_JISLoadJavaHolder    SYNONYM		  PUBLIC
/26619a0e_CustomizerPropertyIn SYNONYM		  PUBLIC
/267c1098_ProfileImpl	       SYNONYM		  PUBLIC
/26838874_BinaryBatchClassProc SYNONYM		  PUBLIC
/269b03cf_ExceptionDescription SYNONYM		  PUBLIC
/26a38ce3_ElementDecl	       SYNONYM		  PUBLIC
/26a73e85_NotSubtransactionHel SYNONYM		  PUBLIC
/26ab2e2e_Bgr24BitToXrgb       SYNONYM		  PUBLIC
/26babc77_WebGenerator	       SYNONYM		  PUBLIC
/26d4a438_StringExpression     SYNONYM		  PUBLIC
/26d4caf5_BeanContextServicePr SYNONYM		  PUBLIC
/26ebb871_paintARGB_PRE_WITH_B SYNONYM		  PUBLIC
/2702439d_BasicComboBoxUI2     SYNONYM		  PUBLIC
/27043786_Type		       SYNONYM		  PUBLIC
/270962e7_paintARGB_ONTO_Gray8 SYNONYM		  PUBLIC
/2718e7c5_RegexpTarget	       SYNONYM		  PUBLIC
/272421d7_LdapReferralExceptio SYNONYM		  PUBLIC
/27248255_TreeCellRenderer     SYNONYM		  PUBLIC
/27581067_JISLoadJava	       SYNONYM		  PUBLIC
/275aecff_RMIHttpToCGISocketFa SYNONYM		  PUBLIC
/27602d9f_AuditorInstallerAudi SYNONYM		  PUBLIC
/276049_JspParseException      SYNONYM		  PUBLIC
/277a0c28_CharacterConverterJA SYNONYM		  PUBLIC
/277c86fa_Locale	       SYNONYM		  PUBLIC
/27869915_BooleanExpression    SYNONYM		  PUBLIC
/278adb8c_PlsqlTTCColumn       SYNONYM		  PUBLIC
/2790ca0b_HTMLDocumentHTMLRead SYNONYM		  PUBLIC
/2796242c_SequenceDefOperation SYNONYM		  PUBLIC
/27aec35a_ByteCodeOptimizerBCO SYNONYM		  PUBLIC
/27c6e4e7_GraphicsConfigTempla SYNONYM		  PUBLIC
/27d1bdc4_FontNameAliasesNameP SYNONYM		  PUBLIC
/27d530b4_OraClosureFactory1   SYNONYM		  PUBLIC
/27e27627_ColoredPoint	       SYNONYM		  PUBLIC
/27f90209_TCAGRightFrameLink   SYNONYM		  PUBLIC
/28012dd1_BasicSplitPaneDivide SYNONYM		  PUBLIC
/28048c2b_NotFoundReasonHolder SYNONYM		  PUBLIC
/280ad216_BasicConstraintsExte SYNONYM		  PUBLIC
/280bb7aa_MemStatClassLeaf     SYNONYM		  PUBLIC
/2819191c_StringDefOperations  SYNONYM		  PUBLIC
/2825d395_PagedResultsControl  SYNONYM		  PUBLIC
/283e08a0_objAttribs	       SYNONYM		  PUBLIC
/28400b8_AQjmsQueueConnectionF SYNONYM		  PUBLIC
/28458e9_Visitable	       SYNONYM		  PUBLIC
/284b475a_MultiLabelUI	       SYNONYM		  PUBLIC
/2859cc49_Environment	       SYNONYM		  PUBLIC
/28613bba_NegativeExpression   SYNONYM		  PUBLIC
/2863df7d_LocalStrings_fr      SYNONYM		  PUBLIC
/2867e6ab_BasicScrollBarUIScro SYNONYM		  PUBLIC
/2870b850_OpDataTableSwitchTar SYNONYM		  PUBLIC
/28768445_TypeInfoImpl	       SYNONYM		  PUBLIC
/2880e6a6_SOException	       SYNONYM		  PUBLIC
/288a290_TagStack	       SYNONYM		  PUBLIC
/288d3a6d_OpenJspTagFlush      SYNONYM		  PUBLIC
/28915fdf_InterfaceDecl        SYNONYM		  PUBLIC
/289517c4_DefaultHSBChooserPan SYNONYM		  PUBLIC
/289d728c_CheckedInputStream   SYNONYM		  PUBLIC
/28a13551_FtpURLConnection     SYNONYM		  PUBLIC
/28a5d05f_BasicListUIFocusHand SYNONYM		  PUBLIC
/28bbafaf_ExecutableOperations SYNONYM		  PUBLIC
/28c5a08_DateFormatZoneData_sl SYNONYM		  PUBLIC
/28d61629_PixelInterleavedSamp SYNONYM		  PUBLIC
/28d7c1f8_ObjectInputStreamWit SYNONYM		  PUBLIC
/28da8944_BasicMenuBarUIChange SYNONYM		  PUBLIC
/28dcb133_NavAddressList       SYNONYM		  PUBLIC
/28e64398_BasicLabelUI	       SYNONYM		  PUBLIC
/28e8491b_MetalComboBoxEditorU SYNONYM		  PUBLIC
/28ec7cf__st_EstructDef        SYNONYM		  PUBLIC
/28edd70b_UnaryExpression      SYNONYM		  PUBLIC
/29175ad_LocaleElements_da     SYNONYM		  PUBLIC
/2922d097_XAQueueConnectionFac SYNONYM		  PUBLIC
/29234680_LocaleElements_pt_BR SYNONYM		  PUBLIC
/2928a2c9_ExcDescriptionSeqHol SYNONYM		  PUBLIC
/292c1778_ASTInterfaceMemberDe SYNONYM		  PUBLIC
/293afb80_BatchContext	       SYNONYM		  PUBLIC
/294ac7b6_InitialContextFactor SYNONYM		  PUBLIC
/29507e92_drawBytesIndex8Gray  SYNONYM		  PUBLIC
/295575c8_ICRDrawGlyphVectorBG SYNONYM		  PUBLIC
/2958c5fc_HTMLFrameHyperlinkEv SYNONYM		  PUBLIC
/29599c95_GetPropertyAction    SYNONYM		  PUBLIC
/2959ee19_DebugAgentError      SYNONYM		  PUBLIC
/296078a9__EstructDefImplBase  SYNONYM		  PUBLIC
/2965319d_JavaBaseTraverser    SYNONYM		  PUBLIC
/297db7ed_ErrorOKButtonListene SYNONYM		  PUBLIC
/299a77ab_AssignBitXorExpressi SYNONYM		  PUBLIC
/29ab2fac_CodeSetComponentInfo SYNONYM		  PUBLIC
/29bb36f7_GapContentStickyPosi SYNONYM		  PUBLIC
/29c6dec4_AuroraSessionAdapter SYNONYM		  PUBLIC
/29c90c9d_LocalStrings_ko      SYNONYM		  PUBLIC
/29d80c35_Properties	       SYNONYM		  PUBLIC
/29e29acf_ExceptionMapper      SYNONYM		  PUBLIC
/29e9b78_DirectoryManager      SYNONYM		  PUBLIC
/29f022ab_ReferenceQueueLock   SYNONYM		  PUBLIC
/29f5f96c_XSLAttribute	       SYNONYM		  PUBLIC
/29fd0cf5_ArrayDef	       SYNONYM		  PUBLIC
/29fdfe70_CompositionAreaFrame SYNONYM		  PUBLIC
/29ff1dd7_ActivationDesc       SYNONYM		  PUBLIC
/2a08bd2a_CodeGeneratorFactory SYNONYM		  PUBLIC
/2a0a8e23_AssignBitAndExpressi SYNONYM		  PUBLIC
/2a0b698c_MultiTableUI	       SYNONYM		  PUBLIC
/2a0d4423_SystemEventQueueUtil SYNONYM		  PUBLIC
/2a26c306_VersionOperations    SYNONYM		  PUBLIC
/2a2a9053_ContextNotEmptyExcep SYNONYM		  PUBLIC
/2a2c3645_ExtBufferedInputStre SYNONYM		  PUBLIC
/2a378bd3_BatchParser	       SYNONYM		  PUBLIC
/2a3963d7_SubtractExpression   SYNONYM		  PUBLIC
/2a3987d1_CannotProceedExcepti SYNONYM		  PUBLIC
/2a42fb9b_TransactionalObject  SYNONYM		  PUBLIC
/2a4622a3_ProfilePrinterPrintL SYNONYM		  PUBLIC
/2a4bf94f_BasicTreeUITreeHomeA SYNONYM		  PUBLIC
/2a5356a2_InlineReturnStatemen SYNONYM		  PUBLIC
/2a56389d_CheckboxMenuItemPeer SYNONYM		  PUBLIC
/2a5e9cde_ByteCodeOptimizer    SYNONYM		  PUBLIC
/2a5ee347_MetalComboBoxEditorE SYNONYM		  PUBLIC
/2a6992fd_JComboBoxDefaultKeyS SYNONYM		  PUBLIC
/2a817803_URLClassPathJarLoade SYNONYM		  PUBLIC
/2a98a3f9_dbCloseQueryTag      SYNONYM		  PUBLIC
/2a9e56e2_StringBufferInputStr SYNONYM		  PUBLIC
/2a9f880c_MetalFileChooserUIDi SYNONYM		  PUBLIC
/2a9fc8e1_MetalIconFactory     SYNONYM		  PUBLIC
/2aa22fad_JTextComponentKeyBin SYNONYM		  PUBLIC
/2ab7d0fe__ContainedImplBase   SYNONYM		  PUBLIC
/2ac93e0a_LocaleElements_ar_LB SYNONYM		  PUBLIC
/2aeeeb8b_TableViewTableRow    SYNONYM		  PUBLIC
/2af04d4f_MetalIconFactoryTree SYNONYM		  PUBLIC
/2af18571_paintXRGB_ONTO_S555  SYNONYM		  PUBLIC
/2afcc432_PolicyTableSchemaPer SYNONYM		  PUBLIC
/2b07fdd9_JarURLConnection     SYNONYM		  PUBLIC
/2b0be342_CodeContext	       SYNONYM		  PUBLIC
/2b133377_AuthSchemeNotImplExc SYNONYM		  PUBLIC
/2b161400_AmbiguousField       SYNONYM		  PUBLIC
/2b244ead_AlphaColorPipeColorP SYNONYM		  PUBLIC
/2b2dbe0a_BaseSocket	       SYNONYM		  PUBLIC
/2b2e78a5_DSUserInvokeHandler  SYNONYM		  PUBLIC
/2b31a19b_ExecutableHolder     SYNONYM		  PUBLIC
/2b37e254_LocaleElements_it_IT SYNONYM		  PUBLIC
/2b3ff330_MemStatReferrer      SYNONYM		  PUBLIC
/2b4c2bec_ValueSet	       SYNONYM		  PUBLIC
/2b4eeb80_IRObject	       SYNONYM		  PUBLIC
/2b56f21a_ChangedCharSetExcept SYNONYM		  PUBLIC
/2b5da6f_IntypeParserConstants SYNONYM		  PUBLIC
/2b5db081_FillPolygonsByteInde SYNONYM		  PUBLIC
/2b64edd1_InvalidName	       SYNONYM		  PUBLIC
/2b6d0697_CommandThread        SYNONYM		  PUBLIC
/2b7d0bec_PublishingContextOpe SYNONYM		  PUBLIC
/2b8d7fa7_SqljDeclConstants    SYNONYM		  PUBLIC
/2ba1f591_CollectionsSynchroni SYNONYM		  PUBLIC
/2ba32af2_ConstantDescription  SYNONYM		  PUBLIC
/2bb27760_CharToByteUnicodeLit SYNONYM		  PUBLIC
/2bb71040_MetalIconFactoryTree SYNONYM		  PUBLIC
/2bbc321e_WstringDefOperations SYNONYM		  PUBLIC
/2bc0f00f_LnkdMember	       SYNONYM		  PUBLIC
/2bc3c3b_ManageReferralControl SYNONYM		  PUBLIC
/2be6cac0_AuditedProfileAudite SYNONYM		  PUBLIC
/2be85d13_EnvironmentSpecific  SYNONYM		  PUBLIC
/2bf11734_DestroyWebDomain     SYNONYM		  PUBLIC
/2bfe7f85_Index8GrayToIntBgr   SYNONYM		  PUBLIC
/2c047eb8_ChainBindInterceptor SYNONYM		  PUBLIC
/2c0595a3_BasicAuthentication  SYNONYM		  PUBLIC
/2c0a957f_TSubtractGeometry    SYNONYM		  PUBLIC
/2c0d5491_HeuristicCommit      SYNONYM		  PUBLIC
/2c1bb57b_StatusHelper	       SYNONYM		  PUBLIC
/2c2bb231_JavaKeyStoreTrustedC SYNONYM		  PUBLIC
/2c365bf6_OraClosureFactory    SYNONYM		  PUBLIC
/2c42daa5_DuplicateEntryExcept SYNONYM		  PUBLIC
/2c5b873a_AttributeDefOperatio SYNONYM		  PUBLIC
/2c5d78b_LanguageHelper        SYNONYM		  PUBLIC
/2c785aac_ExceptionDefHolder   SYNONYM		  PUBLIC
/2c824378_BasicTreeUITreeIncre SYNONYM		  PUBLIC
/2c8b6e5_DigestInputStream     SYNONYM		  PUBLIC
/2c9867de_DictionaryElements   SYNONYM		  PUBLIC
/2ca5dd75_Impersonation        SYNONYM		  PUBLIC
/2cb5635_ExceptionMapper1      SYNONYM		  PUBLIC
/2cbc57b9_Command	       SYNONYM		  PUBLIC
/2cc38094__st_RootCoordinator  SYNONYM		  PUBLIC
/2cd79e3d_HTMLImageElement     SYNONYM		  PUBLIC
/2cdc2f0b_TranslationUnitFacto SYNONYM		  PUBLIC
/2ce181ef_DefaultRGBChooserPan SYNONYM		  PUBLIC
/2ceb49ca_ActivationLogUpdateD SYNONYM		  PUBLIC
/2cf642a_ObjectStreamClassMeth SYNONYM		  PUBLIC
/2cfa149_oracleJTAException    SYNONYM		  PUBLIC
/2cfa28f_OracleTwoPhaseDriver  SYNONYM		  PUBLIC
/2cffe98a_BasicButtonListenerR SYNONYM		  PUBLIC
/2d0a01b1_UNSUPPORTED_POLICY   SYNONYM		  PUBLIC
/2d0ab918_VirtualListViewRespo SYNONYM		  PUBLIC
/2d16454e_FileFilter	       SYNONYM		  PUBLIC
/2d437e41_HTMLDocumentHTMLRead SYNONYM		  PUBLIC
/2d43f1ed_AuroraIiopAdapter1   SYNONYM		  PUBLIC
/2d47ebd9_BasicSplitPaneDivide SYNONYM		  PUBLIC
/2d49d677_BCRDrawChars24BITBGR SYNONYM		  PUBLIC
/2d4d3657_StringMatchNode      SYNONYM		  PUBLIC
/2d76384b_DictionaryOptionTabl SYNONYM		  PUBLIC
/2d7947cd_paintARGB_PRE_ONTO_X SYNONYM		  PUBLIC
/2d7c9199_drawChars24BITBGR    SYNONYM		  PUBLIC
/2d84d0c4_BasicComboBoxEditorB SYNONYM		  PUBLIC
/2d89b4e8_SessionCtx	       SYNONYM		  PUBLIC
/2d8d1be4__tie_EstructDef      SYNONYM		  PUBLIC
/2d901af3_OraClosureFactory15  SYNONYM		  PUBLIC
/2d982360_SharedDataHandle     SYNONYM		  PUBLIC
/2d9e5b8d_OADImpl	       SYNONYM		  PUBLIC
/2da07255_BasicInternalFrameTi SYNONYM		  PUBLIC
/2daad11a_ICRDrawPolygonsRaste SYNONYM		  PUBLIC
/2db74cfa_BasicMenuUIChangeHan SYNONYM		  PUBLIC
/2de348d6_Deploy1	       SYNONYM		  PUBLIC
/2deb3519_CommentViewCommentBo SYNONYM		  PUBLIC
/2dff84e6_CreateContext        SYNONYM		  PUBLIC
/2e0465e3_ErrorFormatter       SYNONYM		  PUBLIC
/2e076205_BasicBordersMenuBarB SYNONYM		  PUBLIC
/2e14c14_BasicTextFieldUIBasic SYNONYM		  PUBLIC
/2e191f56_LogoutServerHolder   SYNONYM		  PUBLIC
/2e397ebf_LocalVariable        SYNONYM		  PUBLIC
/2e3e453c_BGR3FillRectRasterCo SYNONYM		  PUBLIC
/2e4ba15a_JPubMessagesText     SYNONYM		  PUBLIC
/2e69b80f_DateFormatZoneData_j SYNONYM		  PUBLIC
/2e6af5a0_Delegate	       SYNONYM		  PUBLIC
/2e76f4be_VmStateManagerMutabl SYNONYM		  PUBLIC
/2e90c466_AuditedProfile12Cach SYNONYM		  PUBLIC
/2ea9e4ee_CertificatePolicyMap SYNONYM		  PUBLIC
/2eb0e3bd__tie_ExceptionDef    SYNONYM		  PUBLIC
/2eb872e2_SchemaObjectFactory  SYNONYM		  PUBLIC
/2eba401e_MetalSplitPaneDivide SYNONYM		  PUBLIC
/2ec2ee1d_AQjmsMessageHeaderEx SYNONYM		  PUBLIC
/2ed0586d__ArrayDefImplBase    SYNONYM		  PUBLIC
/2ed6ce14_JavaParserSubTokenMa SYNONYM		  PUBLIC
/2effffb7_BasicLookAndFeel9    SYNONYM		  PUBLIC
/2f08690e_ContextImpl	       SYNONYM		  PUBLIC
/2f0c1d91_RSHolder	       SYNONYM		  PUBLIC
/2f1047be_XSLTransformer       SYNONYM		  PUBLIC
/2f147e8c_XSLTransformerEvent  SYNONYM		  PUBLIC
/2f14c385_FillSpansARGB_PRE    SYNONYM		  PUBLIC
/2f19ac63_InvalidAttributeType SYNONYM		  PUBLIC
/2f29f99e_JspParseTagDeclarati SYNONYM		  PUBLIC
/2f558e8a_NotEqualExpression   SYNONYM		  PUBLIC
/2f676c98_SqljInterface        SYNONYM		  PUBLIC
/2f853168_TableViewTableCell   SYNONYM		  PUBLIC
/2f8c96b9_MimeTypeParseExcepti SYNONYM		  PUBLIC
/2f8f19c0_ToolTipManagerPanelP SYNONYM		  PUBLIC
/2fa25300_DefaultTreeCellEdito SYNONYM		  PUBLIC
/2fa29b53_Rectangle2DFloat     SYNONYM		  PUBLIC
/2fc1da57_TransactionalObjectH SYNONYM		  PUBLIC
/2fc33c09_SqlType_SJProfileKey SYNONYM		  PUBLIC
/2fcdaef4_XSLMiscElements      SYNONYM		  PUBLIC
/2fd44880_AttributeModificatio SYNONYM		  PUBLIC
/2fd82b0f_Init		       SYNONYM		  PUBLIC
/2fddc42_paintARGB_PRE_ONTO_S5 SYNONYM		  PUBLIC
/2fe18671_LocalStrings_es_ES   SYNONYM		  PUBLIC
/2fe3309f_string_bufHolder     SYNONYM		  PUBLIC
/2fe6b382_NoFramesView	       SYNONYM		  PUBLIC
/2fe9516f_JPubMessagesText_hu  SYNONYM		  PUBLIC
/2ffb354e_OracleSQLCategSplitI SYNONYM		  PUBLIC
/30028b6_ResourceHelper        SYNONYM		  PUBLIC
/300d78d8_OrderedCollectionCur SYNONYM		  PUBLIC
/300e39d1_ConstantDescriptionH SYNONYM		  PUBLIC
/3010b644_OpDataLookupSwitchTa SYNONYM		  PUBLIC
/302797d0_HTMLFontElement      SYNONYM		  PUBLIC
/30289361_SessionBasedReferenc SYNONYM		  PUBLIC
/302a0017_KprbDBStatement      SYNONYM		  PUBLIC
/30435b07_TCPTransport	       SYNONYM		  PUBLIC
/305d5e19__ArrayDefImplBase    SYNONYM		  PUBLIC
/305e01e3_DataBufferUShort     SYNONYM		  PUBLIC
/305fcda1_JToggleButtonAccessi SYNONYM		  PUBLIC
/3075b4c_InitialContextFactory SYNONYM		  PUBLIC
/3075d8f7_NamespaceRDBMS       SYNONYM		  PUBLIC
/307840f7_MostRecentThreadAppC SYNONYM		  PUBLIC
/307cfd8e_ErrorResultHelper    SYNONYM		  PUBLIC
/308fbfa1_BeanContextServices  SYNONYM		  PUBLIC
/3092d940_MissingResourceExcep SYNONYM		  PUBLIC
